"Name";"Artikelnummer";"QR-/Barcode";"Kategorie";"Unterkategorie";"Einheit";"Durchmesser";"Laenge";"Bestand";"Mindestbestand";"Lagerort";"Lieferant";"Notiz";"Listenpreis";"Einkaufspreis";"Rabatt"
"Zimmererschuhe Grey - Leder mit Durchtrittsicheren Sohle & Schutzkappe S3";"90032-G44";"90032-G44";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"120,00";"78,00";"35,0"
"Zimmererschuhe Grey - Leder mit Durchtrittsicheren Sohle & Schutzkappe S3";"90032-G45";"90032-G45";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"120,00";"78,00";"35,0"
"Zimmererschuhe Grey - Leder mit Durchtrittsicheren Sohle & Schutzkappe S3";"90032-G46";"90032-G46";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"120,00";"78,00";"35,0"
"Zimmererschuhe Grey - Leder mit Durchtrittsicheren Sohle & Schutzkappe S3";"90032-G47";"90032-G47";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"120,00";"78,00";"35,0"
"Makita Akkupack BL4080F XGT, 8,0 Ah";"BL4080F";"BL4080F";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"296,63";"296,63";"0,0"
"Makita Doppel-Schnellladegerät DC40RB XGT";"DC40RB";"DC40RB";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"212,79";"212,79";"0,0"
"HiKOKI Winkelschleifer G13SR3 im Karton";"G13SR3";"G13SR3";"Befestigungsmittel";"Verbinder / Winkel";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"69,00";"69,00";"0,0"
"HiKOKI Winkelschleifer G23SW2 im Koffer";"G23SW2";"G23SW2";"Befestigungsmittel";"Verbinder / Winkel";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"119,00";"119,00";"0,0"
"Makita Balkenhobel KP312S";"KP312S";"KP312S";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"2623,96";"2623,96";"0,0"
"Zapfenschablone LT120";"LTA1001";"LTA1001";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"535,00";"535,00";"0,0"
"Zapfenschablone LT080";"LTA1003";"LTA1003";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"535,00";"535,00";"0,0"
"Zapfenschablone LT080";"LTA1004";"LTA1004";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"515,00";"515,00";"0,0"
"Lignatool Arretierplatte zu Mafell Lo65Ec inkl. 4 Schrauben M5x20";"LTA1016";"LTA1016";"Werkzeug";"Werkzeug / Ersatzteil";"Stk";"5";"20";"0";"0";"";"Holzbau-Shop";"";"95,00";"95,00";"0,0"
"Lignatool Gratfräser mit Wendemesser 15° Nutzlänge 32mm";"LTA1022";"LTA1022";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"395,00";"395,00";"0,0"
"Lignatool Laufring DM 20/46,2mm";"LTA1024";"LTA1024";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"54,00";"54,00";"0,0"
"Lignatool LT120 Schwalbenschwanzfrässystem Profi Set";"LTA1044";"LTA1044";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"2597,00";"2597,00";"0,0"
"Arretierplatte DeWalt DW625E inkl. 3 Schrauben M6x20mm und 2 Schrauben M5x25mm";"LTA1076";"LTA1076";"Befestigungsmittel";"Sonstiges";"Stk";"6";"20";"0";"0";"";"Holzbau-Shop";"";"95,00";"95,00";"0,0"
"Lignatool LT045 Schwalbenschwanzfrässystem Profi Set";"LTA1146";"LTA1146";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"2597,00";"2597,00";"0,0"
